distribution,sign,shock,variable,time,value
CSN,neg,eta_e,ahat,12,-1.31806036090212e-18
CSN,neg,eta_e,ahat,13,-1.3596818674972e-18
CSN,neg,eta_e,ahat,14,-1.39479385486397e-18
CSN,neg,eta_e,ahat,15,-1.42401682833817e-18
CSN,neg,eta_e,ehat,1,-0.00020982780226607
CSN,neg,eta_e,ehat,2,-0.000205650130722953
CSN,neg,eta_e,ehat,3,-0.000201555636620259
CSN,neg,eta_e,ehat,4,-0.00019754266389515
CSN,neg,eta_e,ehat,5,-0.000193609589456998
CSN,neg,eta_e,ehat,6,-0.00018975482253091
CSN,neg,eta_e,ehat,7,-0.00018597680401432
CSN,neg,eta_e,ehat,8,-0.000182274005846395
CSN,neg,eta_e,ehat,9,-0.000178644930389994
CSN,neg,eta_e,ehat,10,-0.000175088109825929
CSN,neg,eta_e,ehat,11,-0.000171602105559296
CSN,neg,eta_e,ehat,12,-0.00016818550763761
CSN,neg,eta_e,ehat,13,-0.000164836934180546
CSN,neg,eta_e,ehat,14,-0.000161555030821012
CSN,neg,eta_e,ehat,15,-0.000158338470157366
CSN,neg,eta_e,zhat,1,5.1476414056273e-20
CSN,neg,eta_e,zhat,2,-8.97237787291113e-20
CSN,neg,eta_e,zhat,3,-5.54102862345662e-20
CSN,neg,eta_e,zhat,4,-3.43343151672338e-20
CSN,neg,eta_e,zhat,5,-2.13867627265167e-20
CSN,neg,eta_e,zhat,6,-1.343046172602e-20
CSN,neg,eta_e,zhat,7,-8.53908125878793e-21
CSN,neg,eta_e,zhat,8,-5.52978555075963e-21
CSN,neg,eta_e,zhat,9,-3.67627043635891e-21
CSN,neg,eta_e,zhat,10,-2.53255789249387e-21
CSN,neg,eta_e,zhat,11,-1.82479982646943e-21
CSN,neg,eta_e,zhat,12,-1.38484188285455e-21
CSN,neg,eta_e,zhat,13,-1.10942933702465e-21
CSN,neg,eta_e,zhat,14,-9.35158111091384e-22
CSN,neg,eta_e,zhat,15,-8.23093836052694e-22
CSN,neg,eta_e,xhat,1,0.000607199113791356
CSN,neg,eta_e,xhat,2,-0.000233557140914039
CSN,neg,eta_e,xhat,3,-0.000737736983198484
CSN,neg,eta_e,xhat,4,-0.00103548772350827
CSN,neg,eta_e,xhat,5,-0.00120671949678038
CSN,neg,eta_e,xhat,6,-0.00130049518115481
CSN,neg,eta_e,xhat,7,-0.00134693647247146
CSN,neg,eta_e,xhat,8,-0.00136453462128577
CSN,neg,eta_e,xhat,9,-0.00136463947479612
CSN,neg,eta_e,xhat,10,-0.00135421590106024
CSN,neg,eta_e,xhat,11,-0.00133753632643365
CSN,neg,eta_e,xhat,12,-0.00131722001000278
CSN,neg,eta_e,xhat,13,-0.00129487119211828
CSN,neg,eta_e,xhat,14,-0.00127147093787547
CSN,neg,eta_e,xhat,15,-0.00124761774086115
CSN,neg,eta_e,pihat,1,0.00206401026750165
CSN,neg,eta_e,pihat,2,0.00181157833722874
CSN,neg,eta_e,pihat,3,0.00164574133393655
CSN,neg,eta_e,pihat,4,0.00153329231882438
CSN,neg,eta_e,pihat,5,0.00145383679523238
CSN,neg,eta_e,pihat,6,0.00139484763177114
CSN,neg,eta_e,pihat,7,0.00134862861349061
CSN,neg,eta_e,pihat,8,0.0013104499562863
CSN,neg,eta_e,pihat,9,0.00127740344703887
CSN,neg,eta_e,pihat,10,0.00124769945871565
CSN,neg,eta_e,pihat,11,0.00122023529191489
CSN,neg,eta_e,pihat,12,0.00119433012020097
CSN,neg,eta_e,pihat,13,0.00116956223592286
CSN,neg,eta_e,pihat,14,0.0011456691120749
CSN,neg,eta_e,pihat,15,0.00112248603539538
CSN,neg,eta_e,yhat,1,0.000607199113791356
CSN,neg,eta_e,yhat,2,-0.000233557140914039
CSN,neg,eta_e,yhat,3,-0.000737736983198484
CSN,neg,eta_e,yhat,4,-0.00103548772350827
CSN,neg,eta_e,yhat,5,-0.00120671949678038
CSN,neg,eta_e,yhat,6,-0.00130049518115481
CSN,neg,eta_e,yhat,7,-0.00134693647247146
CSN,neg,eta_e,yhat,8,-0.00136453462128577
CSN,neg,eta_e,yhat,9,-0.00136463947479612
CSN,neg,eta_e,yhat,10,-0.00135421590106024
CSN,neg,eta_e,yhat,11,-0.00133753632643365
CSN,neg,eta_e,yhat,12,-0.00131722001000278
CSN,neg,eta_e,yhat,13,-0.00129487119211828
CSN,neg,eta_e,yhat,14,-0.00127147093787547
CSN,neg,eta_e,yhat,15,-0.00124761774086115
CSN,neg,eta_e,ghat,1,0.000607199113791356
CSN,neg,eta_e,ghat,2,-0.000840756254705395
CSN,neg,eta_e,ghat,3,-0.000504179842284445
CSN,neg,eta_e,ghat,4,-0.000297750740309785
CSN,neg,eta_e,ghat,5,-0.000171231773272112
CSN,neg,eta_e,ghat,6,-9.37756843744299e-05
CSN,neg,eta_e,ghat,7,-4.64412913166489e-05
CSN,neg,eta_e,ghat,8,-1.75981488143055e-05
CSN,neg,eta_e,ghat,9,-1.0485351035908e-07
CSN,neg,eta_e,ghat,10,1.04235737358885e-05
CSN,neg,eta_e,ghat,11,1.66795746265854e-05
CSN,neg,eta_e,ghat,12,2.03163164308713e-05
CSN,neg,eta_e,ghat,13,2.2348817884502e-05
CSN,neg,eta_e,ghat,14,2.34002542428126e-05
CSN,neg,eta_e,ghat,15,2.38531970143175e-05
CSN,neg,eta_e,rhat,1,0.000970822082523341
CSN,neg,eta_e,rhat,2,0.00114156149165211
CSN,neg,eta_e,rhat,3,0.0012355415785146
CSN,neg,eta_e,rhat,4,0.00128260502196027
CSN,neg,eta_e,rhat,5,0.00130107194739671
CSN,neg,eta_e,rhat,6,0.00130218732217396
CSN,neg,eta_e,rhat,7,0.001292851807472
CSN,neg,eta_e,rhat,8,0.00127729859352851
CSN,neg,eta_e,rhat,9,0.00125812303245154
CSN,neg,eta_e,rhat,10,0.00123691486654148
CSN,neg,eta_e,rhat,11,0.00121464643663184
CSN,neg,eta_e,rhat,12,0.00119191105380737
CSN,neg,eta_e,rhat,13,0.00116906936631771
CSN,neg,eta_e,rhat,14,0.0011463392324097
CSN,neg,eta_e,rhat,15,0.00112385090388184
CSN,neg,eta_e,rAnnualized,1,0.00388328833009336
CSN,neg,eta_e,rAnnualized,2,0.00456624596660843
CSN,neg,eta_e,rAnnualized,3,0.0049421663140584
CSN,neg,eta_e,rAnnualized,4,0.00513042008784109
CSN,neg,eta_e,rAnnualized,5,0.00520428778958682
CSN,neg,eta_e,rAnnualized,6,0.00520874928869586
CSN,neg,eta_e,rAnnualized,7,0.00517140722988799
CSN,neg,eta_e,rAnnualized,8,0.00510919437411405
CSN,neg,eta_e,rAnnualized,9,0.00503249212980614
CSN,neg,eta_e,rAnnualized,10,0.0049476594661659
CSN,neg,eta_e,rAnnualized,11,0.00485858574652736
CSN,neg,eta_e,rAnnualized,12,0.00476764421522947
CSN,neg,eta_e,rAnnualized,13,0.00467627746527083
CSN,neg,eta_e,rAnnualized,14,0.0045853569296388
CSN,neg,eta_e,rAnnualized,15,0.00449540361552734
CSN,neg,eta_e,piAnnualized,1,0.00825604107000662
CSN,neg,eta_e,piAnnualized,2,0.00724631334891494
CSN,neg,eta_e,piAnnualized,3,0.00658296533574621
CSN,neg,eta_e,piAnnualized,4,0.00613316927529754
CSN,neg,eta_e,piAnnualized,5,0.00581534718092954
CSN,neg,eta_e,piAnnualized,6,0.00557939052708454
CSN,neg,eta_e,piAnnualized,7,0.00539451445396245
CSN,neg,eta_e,piAnnualized,8,0.00524179982514521
CSN,neg,eta_e,piAnnualized,9,0.00510961378815549
CSN,neg,eta_e,piAnnualized,10,0.00499079783486259
CSN,neg,eta_e,piAnnualized,11,0.00488094116765956
CSN,neg,eta_e,piAnnualized,12,0.00477732048080388
CSN,neg,eta_e,piAnnualized,13,0.00467824894369146
CSN,neg,eta_e,piAnnualized,14,0.00458267644829958
CSN,neg,eta_e,piAnnualized,15,0.00448994414158154
CSN,neg,eta_z,ahat,1,-2.07816372522079e-19
CSN,neg,eta_z,ahat,2,-2.28737161302603e-19
CSN,neg,eta_z,ahat,3,-2.33193436070739e-19
CSN,neg,eta_z,ahat,4,-2.2823595196688e-19
CSN,neg,eta_z,ahat,5,-2.18136373240057e-19
CSN,neg,eta_z,ahat,6,-2.05464697083879e-19
CSN,neg,eta_z,ahat,7,-1.91750431496589e-19
CSN,neg,eta_z,ahat,8,-1.77888216776504e-19
CSN,neg,eta_z,ahat,9,-1.6438655686099e-19
CSN,neg,eta_z,ahat,10,-1.51520242443109e-19
CSN,neg,eta_z,ahat,11,-1.39423662955272e-19
CSN,neg,eta_z,ahat,12,-1.2814784560167e-19
CSN,neg,eta_z,ahat,13,-1.17695242933662e-19
CSN,neg,eta_z,ahat,14,-1.08040876873536e-19
CSN,neg,eta_z,ahat,15,-9.91451231097191e-20
CSN,neg,eta_z,ehat,1,2.74838507942047e-20
CSN,neg,eta_z,ehat,2,2.21836273083148e-19
CSN,neg,eta_z,ehat,3,3.37094580527758e-19
CSN,neg,eta_z,ehat,4,4.03867631411239e-19
CSN,neg,eta_z,ehat,5,4.40948698900149e-19
CSN,neg,eta_z,ehat,6,4.5987591308232e-19
CSN,neg,eta_z,ehat,7,4.67732528449486e-19
CSN,neg,eta_z,ehat,8,4.68866383730022e-19
CSN,neg,eta_z,ehat,9,4.65945708696868e-19
CSN,neg,eta_z,ehat,10,4.60607425225074e-19
CSN,neg,eta_z,ehat,11,4.53855225827318e-19
CSN,neg,eta_z,ehat,12,4.46304006974165e-19
CSN,neg,eta_z,ehat,13,4.38329958983926e-19
CSN,neg,eta_z,ehat,14,4.301627258156e-19
CSN,neg,eta_z,ehat,15,4.21941993802712e-19
CSN,neg,eta_z,zhat,1,-0.00795755894180676
CSN,neg,eta_z,zhat,2,-1.14252252399659e-19
CSN,neg,eta_z,zhat,3,-7.01548090764663e-20
CSN,neg,eta_z,zhat,4,-4.30774635351534e-20
CSN,neg,eta_z,zhat,5,-2.6451042901419e-20
CSN,neg,eta_z,zhat,6,-1.62418492909118e-20
CSN,neg,eta_z,zhat,7,-9.97305359081097e-21
CSN,neg,eta_z,zhat,8,-6.12379761341843e-21
CSN,neg,eta_z,zhat,9,-3.76022216953312e-21
CSN,neg,eta_z,zhat,10,-2.30890562634965e-21
CSN,neg,eta_z,zhat,11,-1.41774739657231e-21
CSN,neg,eta_z,zhat,12,-8.70545620205946e-22
CSN,neg,eta_z,zhat,13,-5.34544925768871e-22
CSN,neg,eta_z,zhat,14,-3.28228953236994e-22
CSN,neg,eta_z,zhat,15,-2.01543856371083e-22
CSN,neg,eta_z,xhat,1,0.00291071399694353
CSN,neg,eta_z,xhat,2,0.00178727841633678
CSN,neg,eta_z,xhat,3,0.00109745036470695
CSN,neg,eta_z,xhat,4,0.000673872236125339
CSN,neg,eta_z,xhat,5,0.000413780709564777
CSN,neg,eta_z,xhat,6,0.000254075574610979
CSN,neg,eta_z,xhat,7,0.000156011133727812
CSN,neg,eta_z,xhat,8,9.57961971917375e-05
CSN,neg,eta_z,xhat,9,5.88221569648294e-05
CSN,neg,eta_z,xhat,10,3.61188257094354e-05
CSN,neg,eta_z,xhat,11,2.21782001535344e-05
CSN,neg,eta_z,xhat,12,1.36181770140372e-05
CSN,neg,eta_z,xhat,13,8.36202865434543e-06
CSN,neg,eta_z,xhat,14,5.13457294203368e-06
CSN,neg,eta_z,xhat,15,3.15280422811849e-06
CSN,neg,eta_z,pihat,1,0.000742328386746677
CSN,neg,eta_z,pihat,2,0.000455815138436692
CSN,neg,eta_z,pihat,3,0.000279886158386883
CSN,neg,eta_z,pihat,4,0.000171859719107261
CSN,neg,eta_z,pihat,5,0.000105527773226998
CSN,neg,eta_z,pihat,6,6.47976790611317e-05
CSN,neg,eta_z,pihat,7,3.97880016161963e-05
CSN,neg,eta_z,pihat,8,2.44312002458743e-05
CSN,neg,eta_z,pihat,9,1.50015964916172e-05
CSN,neg,eta_z,pihat,10,9.21149575266139e-06
CSN,neg,eta_z,pihat,11,5.6561749310286e-06
CSN,neg,eta_z,pihat,12,3.47308577340972e-06
CSN,neg,eta_z,pihat,13,2.13259401212772e-06
CSN,neg,eta_z,pihat,14,1.30948600676123e-06
CSN,neg,eta_z,pihat,15,8.0406940662454e-07
CSN,neg,eta_z,yhat,1,0.00291071399694353
CSN,neg,eta_z,yhat,2,0.00178727841633678
CSN,neg,eta_z,yhat,3,0.00109745036470695
CSN,neg,eta_z,yhat,4,0.000673872236125339
CSN,neg,eta_z,yhat,5,0.000413780709564777
CSN,neg,eta_z,yhat,6,0.000254075574610979
CSN,neg,eta_z,yhat,7,0.000156011133727812
CSN,neg,eta_z,yhat,8,9.57961971917375e-05
CSN,neg,eta_z,yhat,9,5.88221569648293e-05
CSN,neg,eta_z,yhat,10,3.61188257094354e-05
CSN,neg,eta_z,yhat,11,2.21782001535344e-05
CSN,neg,eta_z,yhat,12,1.36181770140372e-05
CSN,neg,eta_z,yhat,13,8.36202865434541e-06
CSN,neg,eta_z,yhat,14,5.13457294203366e-06
CSN,neg,eta_z,yhat,15,3.15280422811848e-06
CSN,neg,eta_z,ghat,1,-0.00504684494486323
CSN,neg,eta_z,ghat,2,-0.00112343558060675
CSN,neg,eta_z,ghat,3,-0.000689828051629828
CSN,neg,eta_z,ghat,4,-0.000423578128581612
CSN,neg,eta_z,ghat,5,-0.000260091526560562
CSN,neg,eta_z,ghat,6,-0.000159705134953798
CSN,neg,eta_z,ghat,7,-9.8064440883167e-05
CSN,neg,eta_z,ghat,8,-6.02149365360744e-05
CSN,neg,eta_z,ghat,9,-3.69740402269081e-05
CSN,neg,eta_z,ghat,10,-2.2703331255394e-05
CSN,neg,eta_z,ghat,11,-1.3940625555901e-05
CSN,neg,eta_z,ghat,12,-8.56002313949715e-06
CSN,neg,eta_z,ghat,13,-5.2561483596918e-06
CSN,neg,eta_z,ghat,14,-3.22745571231175e-06
CSN,neg,eta_z,ghat,15,-1.98176871391518e-06
CSN,neg,eta_z,rhat,1,-0.000667620442170061
CSN,neg,eta_z,rhat,2,-0.000409941893242944
CSN,neg,eta_z,rhat,3,-0.00025171840947435
CSN,neg,eta_z,rhat,4,-0.000154563753333564
CSN,neg,eta_z,rhat,5,-9.49074558926663e-05
CSN,neg,eta_z,rhat,6,-5.82764392669706e-05
CSN,neg,eta_z,rhat,7,-3.57837362902e-05
CSN,neg,eta_z,rhat,8,-2.19724437352909e-05
CSN,neg,eta_z,rhat,9,-1.34918355027325e-05
CSN,neg,eta_z,rhat,10,-8.28445062487242e-06
CSN,neg,eta_z,rhat,11,-5.08693736608743e-06
CSN,neg,eta_z,rhat,12,-3.12355434756408e-06
CSN,neg,eta_z,rhat,13,-1.91796970555053e-06
CSN,neg,eta_z,rhat,14,-1.17769930729065e-06
CSN,neg,eta_z,rhat,15,-7.23147844504441e-07
CSN,neg,eta_z,rAnnualized,1,-0.00267048176868024
CSN,neg,eta_z,rAnnualized,2,-0.00163976757297178
CSN,neg,eta_z,rAnnualized,3,-0.0010068736378974
CSN,neg,eta_z,rAnnualized,4,-0.000618255013334256
CSN,neg,eta_z,rAnnualized,5,-0.000379629823570665
CSN,neg,eta_z,rAnnualized,6,-0.000233105757067882
CSN,neg,eta_z,rAnnualized,7,-0.0001431349451608
CSN,neg,eta_z,rAnnualized,8,-8.78897749411634e-05
CSN,neg,eta_z,rAnnualized,9,-5.39673420109302e-05
CSN,neg,eta_z,rAnnualized,10,-3.31378024994897e-05
CSN,neg,eta_z,rAnnualized,11,-2.03477494643497e-05
CSN,neg,eta_z,rAnnualized,12,-1.24942173902563e-05
CSN,neg,eta_z,rAnnualized,13,-7.67187882220211e-06
CSN,neg,eta_z,rAnnualized,14,-4.7107972291626e-06
CSN,neg,eta_z,rAnnualized,15,-2.89259137801776e-06
CSN,neg,eta_z,piAnnualized,1,0.00296931354698671
CSN,neg,eta_z,piAnnualized,2,0.00182326055374677
CSN,neg,eta_z,piAnnualized,3,0.00111954463354753
CSN,neg,eta_z,piAnnualized,4,0.000687438876429044
CSN,neg,eta_z,piAnnualized,5,0.000422111092907991
CSN,neg,eta_z,piAnnualized,6,0.000259190716244527
CSN,neg,eta_z,piAnnualized,7,0.000159152006464785
CSN,neg,eta_z,piAnnualized,8,9.77248009834973e-05
CSN,neg,eta_z,piAnnualized,9,6.0006385966469e-05
CSN,neg,eta_z,piAnnualized,10,3.68459830106456e-05
CSN,neg,eta_z,piAnnualized,11,2.26246997241144e-05
CSN,neg,eta_z,piAnnualized,12,1.38923430936389e-05
CSN,neg,eta_z,piAnnualized,13,8.53037604851089e-06
CSN,neg,eta_z,piAnnualized,14,5.23794402704493e-06
CSN,neg,eta_z,piAnnualized,15,3.21627762649816e-06
CSN,neg,eta_r,ahat,1,-1.72929632035301e-19
CSN,neg,eta_r,ahat,2,-1.97340058837801e-19
CSN,neg,eta_r,ahat,3,-2.04766654182746e-19
CSN,neg,eta_r,ahat,4,-2.02391957279365e-19
CSN,neg,eta_r,ahat,5,-1.94574247910743e-19
CSN,neg,eta_r,ahat,6,-1.83941931266123e-19
CSN,neg,eta_r,ahat,7,-1.72065169634651e-19
CSN,neg,eta_r,ahat,8,-1.5986795886108e-19
CSN,neg,eta_r,ahat,9,-1.47880856217109e-19
CSN,neg,eta_r,ahat,10,-1.3639588775643e-19
CSN,neg,eta_r,ahat,11,-1.25561413428413e-19
CSN,neg,eta_r,ahat,12,-1.15440145208198e-19
CSN,neg,eta_r,ahat,13,-1.06044559185097e-19
CSN,neg,eta_r,ahat,14,-9.73584444381243e-20
CSN,neg,eta_r,ahat,15,-8.93499556298058e-20
CSN,neg,eta_r,ehat,1,3.77323667735208e-19
CSN,neg,eta_r,ehat,2,5.67751819992687e-19
CSN,neg,eta_r,ehat,3,6.77990252403452e-19
CSN,neg,eta_r,ehat,4,7.39122658979051e-19
CSN,neg,eta_r,ehat,5,7.70232843620603e-19
CSN,neg,eta_r,ehat,6,7.83036318152238e-19
CSN,neg,eta_r,ehat,7,7.84724261619953e-19
CSN,neg,eta_r,ehat,8,7.79709807998918e-19
CSN,neg,eta_r,ehat,9,7.70700325844289e-19
CSN,neg,eta_r,ehat,10,7.59355833854184e-19
CSN,neg,eta_r,ehat,11,7.46693289680644e-19
CSN,neg,eta_r,ehat,12,7.33334836201486e-19
CSN,neg,eta_r,ehat,13,7.19660232329919e-19
CSN,neg,eta_r,ehat,14,7.05900449856347e-19
CSN,neg,eta_r,ehat,15,6.92195144230386e-19
CSN,neg,eta_r,zhat,1,0
CSN,neg,eta_r,zhat,2,-1.16034943110249e-19
CSN,neg,eta_r,zhat,3,-7.12494424321955e-20
CSN,neg,eta_r,zhat,4,-4.37496060309642e-20
CSN,neg,eta_r,zhat,5,-2.68637614909908e-20
CSN,neg,eta_r,zhat,6,-1.64952726873489e-20
CSN,neg,eta_r,zhat,7,-1.01286642647289e-20
CSN,neg,eta_r,zhat,8,-6.21934791452574e-21
CSN,neg,eta_r,zhat,9,-3.81889333785227e-21
CSN,neg,eta_r,zhat,10,-2.34493173984214e-21
CSN,neg,eta_r,zhat,11,-1.43986866823872e-21
CSN,neg,eta_r,zhat,12,-8.84128841172631e-22
CSN,neg,eta_r,zhat,13,-5.4288549020893e-22
CSN,neg,eta_r,zhat,14,-3.3335034641387e-22
CSN,neg,eta_r,zhat,15,-2.0468856777049e-22
CSN,neg,eta_r,xhat,1,0.00295613019395106
CSN,neg,eta_r,xhat,2,0.00181516552195722
CSN,neg,eta_r,xhat,3,0.00111457400585543
CSN,neg,eta_r,xhat,4,0.00068438674021812
CSN,neg,eta_r,xhat,5,0.00042023697639252
CSN,neg,eta_r,xhat,6,0.000258039944302902
CSN,neg,eta_r,xhat,7,0.000158445392948126
CSN,neg,eta_r,xhat,8,9.72909160025884e-05
CSN,neg,eta_r,xhat,9,5.97399656784076e-05
CSN,neg,eta_r,xhat,10,3.66823917986594e-05
CSN,neg,eta_r,xhat,11,2.25242490984013e-05
CSN,neg,eta_r,xhat,12,1.38306629576266e-05
CSN,neg,eta_r,xhat,13,8.49250232546304e-06
CSN,neg,eta_r,xhat,14,5.2146882596279e-06
CSN,neg,eta_r,xhat,15,3.20199778616191e-06
CSN,neg,eta_r,pihat,1,0.000753911019836758
CSN,neg,eta_r,pihat,2,0.000462927273173386
CSN,neg,eta_r,pihat,3,0.000284253253512793
CSN,neg,eta_r,pihat,4,0.000174541265583082
CSN,neg,eta_r,pihat,5,0.000107174334910375
CSN,neg,eta_r,pihat,6,6.58087245162862e-05
CSN,neg,eta_r,pihat,7,4.04088182686836e-05
CSN,neg,eta_r,pihat,8,2.48124030039109e-05
CSN,neg,eta_r,pihat,9,1.52356680844979e-05
CSN,neg,eta_r,pihat,10,9.35522375419989e-06
CSN,neg,eta_r,pihat,11,5.74442886296437e-06
CSN,neg,eta_r,pihat,12,3.52727672032827e-06
CSN,neg,eta_r,pihat,13,2.16586911572358e-06
CSN,neg,eta_r,pihat,14,1.32991806381616e-06
CSN,neg,eta_r,pihat,15,8.1661539177179e-07
CSN,neg,eta_r,yhat,1,0.00295613019395106
CSN,neg,eta_r,yhat,2,0.00181516552195722
CSN,neg,eta_r,yhat,3,0.00111457400585543
CSN,neg,eta_r,yhat,4,0.00068438674021812
CSN,neg,eta_r,yhat,5,0.00042023697639252
CSN,neg,eta_r,yhat,6,0.000258039944302902
CSN,neg,eta_r,yhat,7,0.000158445392948126
CSN,neg,eta_r,yhat,8,9.72909160025884e-05
CSN,neg,eta_r,yhat,9,5.97399656784076e-05
CSN,neg,eta_r,yhat,10,3.66823917986593e-05
CSN,neg,eta_r,yhat,11,2.25242490984013e-05
CSN,neg,eta_r,yhat,12,1.38306629576266e-05
CSN,neg,eta_r,yhat,13,8.49250232546302e-06
CSN,neg,eta_r,yhat,14,5.21468825962789e-06
CSN,neg,eta_r,yhat,15,3.2019977861619e-06
CSN,neg,eta_r,ghat,1,0.00295613019395106
CSN,neg,eta_r,ghat,2,-0.00114096467199384
CSN,neg,eta_r,ghat,3,-0.000700591516101788
CSN,neg,eta_r,ghat,4,-0.000430187265637311
CSN,neg,eta_r,ghat,5,-0.0002641497638256
CSN,neg,eta_r,ghat,6,-0.000162197032089618
CSN,neg,eta_r,ghat,7,-9.95945513547762e-05
CSN,neg,eta_r,ghat,8,-6.11544769455375e-05
CSN,neg,eta_r,ghat,9,-3.75509503241808e-05
CSN,neg,eta_r,ghat,10,-2.30575738797483e-05
CSN,neg,eta_r,ghat,11,-1.4158142700258e-05
CSN,neg,eta_r,ghat,12,-8.69358614077475e-06
CSN,neg,eta_r,ghat,13,-5.33816063216355e-06
CSN,neg,eta_r,ghat,14,-3.27781406583513e-06
CSN,neg,eta_r,ghat,15,-2.01269047346599e-06
CSN,neg,eta_r,rhat,1,-0.000678037398820454
CSN,neg,eta_r,rhat,2,-0.000416338262588994
CSN,neg,eta_r,rhat,3,-0.000255646000054228
CSN,neg,eta_r,rhat,4,-0.000156975428915225
CSN,neg,eta_r,rhat,5,-9.6388307573332e-05
CSN,neg,eta_r,rhat,6,-5.91857330860925e-05
CSN,neg,eta_r,rhat,7,-3.63420739416264e-05
CSN,neg,eta_r,rhat,8,-2.23152822396829e-05
CSN,neg,eta_r,rhat,9,-1.37023501255484e-05
CSN,neg,eta_r,rhat,10,-8.41371383729364e-06
CSN,neg,eta_r,rhat,11,-5.16630942044648e-06
CSN,neg,eta_r,rhat,12,-3.17229151643997e-06
CSN,neg,eta_r,rhat,13,-1.94789600201898e-06
CSN,neg,eta_r,rhat,14,-1.1960750816942e-06
CSN,neg,eta_r,rhat,15,-7.34431201444186e-07
CSN,neg,eta_r,rAnnualized,1,-0.00271214959528182
CSN,neg,eta_r,rAnnualized,2,-0.00166535305035597
CSN,neg,eta_r,rAnnualized,3,-0.00102258400021691
CSN,neg,eta_r,rAnnualized,4,-0.000627901715660899
CSN,neg,eta_r,rAnnualized,5,-0.000385553230293328
CSN,neg,eta_r,rAnnualized,6,-0.00023674293234437
CSN,neg,eta_r,rAnnualized,7,-0.000145368295766506
CSN,neg,eta_r,rAnnualized,8,-8.92611289587314e-05
CSN,neg,eta_r,rAnnualized,9,-5.48094005021935e-05
CSN,neg,eta_r,rAnnualized,10,-3.36548553491746e-05
CSN,neg,eta_r,rAnnualized,11,-2.06652376817859e-05
CSN,neg,eta_r,rAnnualized,12,-1.26891660657599e-05
CSN,neg,eta_r,rAnnualized,13,-7.79158400807593e-06
CSN,neg,eta_r,rAnnualized,14,-4.78430032677681e-06
CSN,neg,eta_r,rAnnualized,15,-2.93772480577675e-06
CSN,neg,eta_r,piAnnualized,1,0.00301564407934703
CSN,neg,eta_r,piAnnualized,2,0.00185170909269355
CSN,neg,eta_r,piAnnualized,3,0.00113701301405117
CSN,neg,eta_r,piAnnualized,4,0.000698165062332328
CSN,neg,eta_r,piAnnualized,5,0.000428697339641498
CSN,neg,eta_r,piAnnualized,6,0.000263234898065145
CSN,neg,eta_r,piAnnualized,7,0.000161635273074734
CSN,neg,eta_r,piAnnualized,8,9.92496120156438e-05
CSN,neg,eta_r,piAnnualized,9,6.09426723379915e-05
CSN,neg,eta_r,piAnnualized,10,3.74208950167996e-05
CSN,neg,eta_r,piAnnualized,11,2.29777154518575e-05
CSN,neg,eta_r,piAnnualized,12,1.41091068813131e-05
CSN,neg,eta_r,piAnnualized,13,8.66347646289431e-06
CSN,neg,eta_r,piAnnualized,14,5.31967225526462e-06
CSN,neg,eta_r,piAnnualized,15,3.26646156708716e-06
CSN,pos,eta_a,ahat,1,0.0249229906397263
CSN,pos,eta_a,ahat,2,0.0228553793362546
CSN,pos,eta_a,ahat,3,0.0209592970665189
CSN,pos,eta_a,ahat,4,0.0192205137818805
CSN,pos,eta_a,ahat,5,0.0176259799585357
CSN,pos,eta_a,ahat,6,0.0161637286611756
CSN,pos,eta_a,ahat,7,0.0148227857314445
CSN,pos,eta_a,ahat,8,0.0135930874271638
CSN,pos,eta_a,ahat,9,0.0124654048942063
CSN,pos,eta_a,ahat,10,0.011431274904183
CSN,pos,eta_a,ahat,11,0.0104829363381319
CSN,pos,eta_a,ahat,12,0.00961327193952052
CSN,pos,eta_a,ahat,13,0.0088157548994179
CSN,pos,eta_a,ahat,14,0.0080843998729622
CSN,pos,eta_a,ahat,15,0.00741371805950125
CSN,pos,eta_a,ehat,1,1.50638478699239e-19
CSN,pos,eta_a,ehat,2,3.70658816275017e-18
CSN,pos,eta_a,ehat,3,6.88642970546235e-18
CSN,pos,eta_a,ehat,4,9.72686221423128e-18
CSN,pos,eta_a,ehat,5,1.22599323381747e-17
CSN,pos,eta_a,ehat,6,1.45140306001748e-17
CSN,pos,eta_a,ehat,7,1.65145696973273e-17
CSN,pos,eta_a,ehat,8,1.82844619966467e-17
CSN,pos,eta_a,ehat,9,1.98444686655626e-17
CSN,pos,eta_a,ehat,10,2.12134653377756e-17
CSN,pos,eta_a,ehat,11,2.24086522703066e-17
CSN,pos,eta_a,ehat,12,2.34457265109577e-17
CSN,pos,eta_a,ehat,13,2.43390271576414e-17
CSN,pos,eta_a,ehat,14,2.51016608111435e-17
CSN,pos,eta_a,ehat,15,2.57456118544438e-17
CSN,pos,eta_a,zhat,1,0
CSN,pos,eta_a,zhat,2,-6.56323113038904e-19
CSN,pos,eta_a,zhat,3,-5.95977981203364e-19
CSN,pos,eta_a,zhat,4,-5.42914953500301e-19
CSN,pos,eta_a,zhat,5,-4.95651498187505e-19
CSN,pos,eta_a,zhat,6,-4.53167109806928e-19
CSN,pos,eta_a,zhat,7,-4.14734123450566e-19
CSN,pos,eta_a,zhat,8,-3.79813070607135e-19
CSN,pos,eta_a,zhat,9,-3.47987728665699e-19
CSN,pos,eta_a,zhat,10,-3.18924601378259e-19
CSN,pos,eta_a,zhat,11,-2.92347453674319e-19
