************************************************************
             mc_replic: 2400
             prune_tol: [0 1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
              x_burnin: 20
         Harvey_factor: 10
              loss_fct: [1×1 struct]
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [1×1 parallel.ProcessPool]
    physical_cores_nbr: 8
         computer_arch: 'maca64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 40
              filename: 'results_state_estimation_DGP2_T40_R2400_maca64'
               logfile: 'results/results_state_estimation_DGP2_T40_R2400_maca64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884727  -5.071538781670152   2.339524325024803   4.598162859417349
  -5.071538781670332   5.954231316364762  -0.571119358456840  -1.160646197129784
   2.339524325024809  -0.571119358456831   0.898979711057306   0.497112373889859
   4.598162859417370  -1.160646197129768   0.497112373889859   2.085990141138555

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553557  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106077   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>     <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
     -2.4176    -9.0668     4.4596     0.42271      1.6081     1.5532        -0.30387       -0.21439        0.31825
      -1.516    -4.8436     3.8403     0.46731      1.8242     1.5997         -0.2706       0.053576       -0.46876
     -1.4706    -4.9323     3.7312     0.42531      1.6998     1.2498        -0.43237        -0.4665        0.12981
     -1.6099    -5.8376     4.7142     0.33221      1.1358     1.3367        0.071233      -0.077184        0.20785
     -1.7017    -6.0088     4.9514     0.64694      2.1402     1.6908        -0.14435      -0.078607       0.063144
     -1.2679    -3.7166     3.8474     0.80985      3.2828      2.288        0.066285        0.28817        0.36114
     -1.7126    -5.8784     4.1137     0.58306      2.0494     1.4934         0.21488        0.32254        0.22259
     -1.7482    -6.1222     4.5764      0.5048      2.1484     1.7191         0.18472        0.21073       -0.17829
     -1.8326    -6.4049     4.7693     0.49016      1.8803     1.3302        0.083667        0.34648       0.079074
     -1.6848    -5.6208       4.13     0.39191      1.5266      1.293        -0.24811       0.080762        -0.3696
     -1.7177    -5.8816      4.269     0.35727      1.4654     1.4864           0.584        0.51676        0.30889
     -1.8965    -6.5759     4.5336     0.34673      1.1863     1.4659        -0.44554       -0.28332        0.12344
     -2.1232    -7.5811     4.0316     0.55057      2.1359     1.6763       -0.049985        0.28029        0.34188
      -1.695    -5.8999     3.9909     0.46513      1.6648     1.6295         0.18798        0.48702        0.95096
     -1.5789    -5.1015     3.5108     0.44481      1.6863      1.216        0.018926      -0.017709        0.14631
     -1.5127    -5.1559     4.1231     0.34384      1.2487     1.1826         0.20006      0.0081742      -0.066903
     -1.8232    -6.3847     4.3831     0.44914      1.4204     1.6842         0.03234        0.27894       -0.33443
     -1.8325    -6.4303     4.5827     0.55112      2.2265     1.7932        -0.11321       -0.26838        0.19604
     -1.8899    -6.9586     4.2481     0.58244      2.1789     1.8196         0.40538        0.59166        0.58709
     -1.4574    -4.8258      4.382     0.52449      1.9781       1.44         0.11672        0.13343       -0.48808
     -1.0948    -3.1639     4.0868     0.43966      1.8209     1.5846         0.38243        0.53518        -0.2658
      -1.493    -5.0078     3.8112     0.38784      1.3477     1.3621       -0.080823     -0.0059862         0.3193
     -1.3703     -4.285     4.4639     0.55463      2.1788     1.2858       -0.061621       0.079344     -0.0069636
     -1.7928    -6.2521     4.2134     0.67665      2.8924     2.2474        0.029066        0.30653        0.31927
     -1.7942    -6.3711     4.6233     0.42369      1.3671     1.5622        -0.29721       -0.18893       -0.12858
     -1.1893    -3.2859     3.7892     0.51567      1.7595     1.9506        -0.14862       -0.11981        0.81228
     -2.3224    -8.7222     4.8784     0.47283      1.7908     1.5276        -0.46719       -0.48339         0.1522
     -2.0191    -6.8705     4.2792      0.3976      1.4558     1.5133         -0.6897       -0.82652        0.41928
     -1.8088    -6.3921     4.4128     0.33112      1.2524      1.271        -0.12936       -0.33339       0.078457
     -1.7005    -5.7746     4.4303       0.475      2.2315     1.9403         0.26172      -0.048713        0.50538
     -1.7039    -6.0383      4.517     0.39968      1.3928     1.4599       -0.086436        0.11013       -0.16901
     -1.6531    -5.7491     3.9395     0.52855      1.8013     1.8426        -0.37011       -0.32961      -0.056373
     -1.8698    -6.4789     3.9825     0.61607       2.166     1.6275       -0.084775         0.1212       -0.17892
     -1.9022    -6.9186     5.0057     0.52359      1.9888     1.6428       -0.011545        0.16157      -0.029753
      -1.974    -7.1915      4.612     0.37454      1.3985     1.4862         0.55637        0.18879        0.50426
     -1.7376    -6.3194     4.7545     0.58282      2.4395     1.7222        -0.19605      0.0046725      -0.089883
     -1.7272    -6.2128     4.7796     0.52441      1.8272     1.8133        -0.63605       -0.80911       -0.13127
     -1.8556     -6.394     4.7653     0.40829      1.5191     1.6498        -0.24408       -0.53563        0.34947
     -1.9299    -7.0232     4.6916     0.53642      2.0322     1.7516         0.02982        0.43987        0.16059
     -1.6098    -5.2934     4.2951     0.38285      1.2436     1.4132         0.49969        0.25792        0.54349
     -1.6609    -5.6848     4.1423     0.32166      1.1112     1.2835        -0.53636       -0.54276       -0.20535
     -1.6109    -6.0827     4.9451     0.30911      1.1055     1.2084         -0.5923       -0.39852        0.77508
     -1.7999    -6.2271     4.0145     0.46829      1.7549     1.5647        -0.11599        0.21635       -0.17274
     -1.7485     -6.166     4.2564     0.45151      1.6864     1.5646         0.10913        0.27642       0.062709
     -1.3884      -4.25      3.732      0.4141      1.4939     1.4081       0.0061627        0.72367        0.30178
      -1.732    -6.0316     4.7077     0.57213      2.0892     1.3555         0.23106        0.26116        0.11665
     -1.7939    -6.2263     4.9849     0.57204      2.4615     1.5759         0.40163        0.43703       -0.30676
     -1.9317    -7.0759     4.6795     0.43975      1.6661     1.5691        -0.38091       -0.25903        0.62824
     -2.2692    -8.1164     4.3747     0.44629      1.5287     1.4533         -0.1877       0.096417       -0.24991
     -1.7776    -6.1536     4.9924      0.6336      2.4926     1.6347         0.31388        0.25743       -0.34061
     -1.5614    -5.5605     4.5362      0.4469      1.3557     1.3604         -1.0745       -0.75992       -0.42782
     -1.5624    -5.0559     4.1202     0.36542      1.1682     1.5003        -0.59158       -0.11118       -0.48123
     -1.4969    -5.1314     3.8988     0.42997      1.8789     1.1586         -0.5354       -0.47483         0.4972
     -1.4095    -4.4292     3.5329     0.47372      1.6581     1.2592        -0.58782       -0.57992       -0.24463
     -1.9386    -6.8929     4.9385     0.63245      2.2562     1.6988        -0.15892        0.67673       -0.24493
     -1.7978     -6.346     4.4328     0.48258      1.5712     1.2883         0.13561        0.19719      -0.088936
     -1.6254    -5.3244     4.1619     0.46613      1.6098     1.5371        -0.22583        0.21038       -0.95967
     -1.9841    -7.3351     4.6025     0.41254      1.2776     1.5295         0.32202        0.22461        0.24553
     -1.9862    -7.2067     5.3429     0.51768      2.3375     1.8449         0.31992        0.78981       0.027524
     -1.9665    -7.2602     4.4106     0.50987      1.9303     1.3508         0.59325         0.5846        0.32821
     -1.4087     -4.403     4.0393     0.48181      1.5207     1.7623        -0.64835       0.057583        -0.6336
     -1.6922    -5.6006     4.0865     0.44273      1.6255     1.6472         0.21289        0.40204        0.45175
     -1.1345    -3.1654     3.8828     0.39641      1.5383     1.3147         0.19964      0.0090207       -0.57381
     -1.6841     -6.116     4.6005     0.44917      1.6106     1.6509       0.0035779        0.13285       0.072938
     -1.7742    -6.2308     3.9407     0.40821      1.3568     1.3866        -0.72953       -0.45793       -0.38985
     -1.4993     -5.203     4.0968     0.42428       1.597     1.6463        -0.73138       -0.23489        -0.3253
     -1.8622    -6.7766     4.5484     0.44359      1.5719      1.473         0.46201        0.13429        0.31509
     -1.6263     -5.548     4.5892     0.50517       1.865     1.6445       -0.032386      -0.058374        0.23947
     -1.8236    -6.6855     4.2908     0.44749      1.7265     1.6886         0.32084        0.43949       -0.17031
      -1.619    -5.9563     4.7024     0.35423      1.4445     1.4264         0.37617        0.18626       0.090482
     -1.2536    -4.0381     3.9951     0.48447      1.6649     1.5536        -0.45876       -0.25213       -0.41048
     -1.5304    -5.4046     4.0767     0.44088      1.6283     1.3289       0.0023941        0.29308       0.013579
     -1.5479    -5.4552      4.275     0.42609      1.2669     1.2822         0.04207     -0.0032684      -0.030484
     -1.4979    -4.7017     4.4061      0.5058      1.7337      1.514       -0.052068       -0.10753        -0.2384
     -1.6697    -5.8843     4.2144     0.47119       1.887     1.4091        0.093608      0.0037616      -0.060965
     -1.4759    -4.9441     4.0971     0.52062      1.9922     1.5985        -0.18024       -0.38701        0.37166
     -1.8558     -6.713     4.6262     0.50666      2.0456     1.4146        0.058905        0.24447        0.17324
     -1.5052    -4.8318     3.6325     0.34456      1.4307     1.2513         -1.0356         -1.522       -0.22245
      -1.523    -5.1383     4.3974     0.51833      1.7276     1.9056        -0.31129       -0.19246        0.30217
     -1.5969     -5.717     4.2178     0.44799      1.7862     1.4968        -0.59761       -0.51643        0.28132
     -1.8693    -6.5886     3.7322     0.55463      2.1894     2.1843        0.087201        0.29328        0.58795
     -1.7456    -5.7453     4.0478     0.39349      1.3567     1.5655        -0.57587       -0.30838       0.047344
     -1.7098    -5.3979     3.5069     0.58737      2.4322     1.9035        -0.15149       0.071821       -0.20216
      -1.713    -6.1371     4.4878     0.46159       1.499     1.4429         0.67714         0.9738        0.52367
     -1.7317    -5.9212      4.364     0.55746      2.0043     1.9875        -0.72522       -0.50932       0.096371
     -1.1281    -3.0168     4.1055     0.58524      2.4767     1.8612        -0.71958       -0.87558        0.44551
     -1.5396     -5.293     4.4107     0.45965       1.744     1.6623        -0.55089       -0.24375       -0.59928
     -1.9318    -6.4385     3.7015     0.63341      2.2823     1.6651        -0.11152       -0.13401        0.45998
     -2.0259    -7.0702     4.0805     0.45989      1.5158       1.72        -0.36976       -0.20243       0.075238
     -1.4618    -4.7833     4.3403     0.43963      1.3604     1.4742        -0.24307       0.015395         0.1128
       -1.62    -5.4896     3.8593      0.5251      1.9913     1.6725        -0.31062       -0.23532       -0.15258
     -2.0924    -7.4714     4.9212     0.43194      1.5544     1.5724         0.34383        0.45814        0.47514
     -1.6193    -5.6956     4.1069     0.52683      1.9834     1.4799        0.084853       -0.12832       0.013014
     -1.9805     -7.112     4.5094     0.41841      1.5055     1.2489        0.053598        0.23517       -0.14507
     -1.6324    -5.5783     3.8605     0.43261      1.7359       1.57         0.33583        0.34993         0.2057
     -1.7354     -6.346     4.5083     0.37863      1.2339     1.4329        -0.33777      -0.053723       0.098981
     -1.9718    -6.9738     4.3748     0.57058      2.0562     1.7415        -0.25655       -0.40319        0.10141
     -1.9633    -7.1611     4.6365     0.40199      1.3441     1.3486        0.011989       -0.24637        0.17168
     -1.6193       -5.6     4.4686     0.46023       1.696     1.6663        0.057373        0.38047      -0.011327
     -1.5794    -5.5642     4.6332     0.48966      1.8757     1.5214         0.65717         0.6037       0.042627
     -1.4456    -4.9867     4.3074     0.40876      1.2767      1.425          0.3231      -0.037777        0.17579
     -1.8923    -6.7947     4.4526     0.51199      2.1871     1.6702        -0.12216       -0.14493      -0.092147
     -1.3936    -4.4392     4.0366     0.50477       1.713     1.5219        -0.37665       -0.42311       -0.68483
     -1.7423    -5.9285      4.172     0.53256      2.3229     2.0409         0.17702        0.37509         0.2833
      -1.346    -4.4553     4.2637     0.47247      1.5795     1.8059        -0.54087       -0.47102        0.15347
     -1.5881    -5.3473     4.4273     0.44272      1.8586     1.4778        -0.48099       0.084808        0.50881
     -1.6383    -5.3638     4.7387     0.58257      2.6647     1.8893        -0.32619       -0.51096        0.34112
     -2.1256    -7.6562     4.2068     0.48361      2.1771     1.5433        0.032243        0.36484       -0.32343
     -1.6232    -6.0774     4.3502     0.45167      1.5534     1.6851        -0.29939        0.22242        0.10888
     -1.9443    -7.0566     4.4783     0.46504      1.6868     1.6243         0.15608      -0.057699       0.075448
     -1.5437    -5.1185     4.1763     0.45389      1.7624      1.824        -0.16231        0.15881        0.41069
     -1.4144    -4.2966     3.5842     0.37686       1.545     1.5521       -0.012233       0.087199        0.23279
     -2.1472    -8.2802     4.4094     0.48166      2.2065     1.2349         0.16315       0.057899       0.023042
     -1.8431    -6.4811     3.9716     0.51545      1.9459     1.5652        0.031723        0.50699       -0.21439
      -2.232    -8.4121     4.3876     0.42889      1.4444      1.559       -0.028548        0.46397       -0.14269
     -1.5135    -5.3852      4.748     0.25491     0.84343     1.0039       0.0023287       -0.16785        0.28184
     -1.5406    -5.1625     4.3457     0.62764      2.1823     1.8084       -0.027562        0.10827       -0.57369
     -1.5408    -5.2385     4.1116     0.64156      2.6627     1.8891        -0.62185       -0.56585       -0.65827
     -1.6982    -5.6961       4.18     0.50379      1.5386      1.597       -0.065497      -0.020745       0.058644
     -1.6726    -6.0107     4.8474     0.58836      2.4414     1.5643         0.03418       0.021799        0.21212
      -1.567    -5.1679     3.9495     0.40537      1.3807     1.5036         0.10028       -0.02941        0.48824
     -1.8799    -6.5752     4.5602     0.49558      2.1417     1.8867        -0.26073       -0.24984      -0.039794
     -1.4807    -4.9628     4.7064     0.41428      1.4124      1.433         0.24039       0.052997      -0.037017
     -1.6414    -5.7005     4.7275     0.42752      1.4139     1.4331         0.12282        0.37251        0.43664
     -2.2366    -8.5245     5.0861      0.4651      1.9274     1.6159         0.69072        0.80754      -0.040092
     -2.0967    -7.9364     4.7772      0.3464       1.207     1.3476        0.048321        0.15092        0.80141
     -1.4938    -4.9176     4.4038     0.37782      1.1969     1.1053        -0.21569      -0.066198       -0.16177
     -1.4708    -4.6278     3.7987     0.44703      1.4133     1.5069         0.34208        0.36695      -0.072552
     -1.2224    -3.6287     4.1162     0.39892      1.5003     1.3197         0.34748        0.63008        0.90528
      -1.604    -5.6571     4.6152      0.4368      1.4631     1.7063          0.2521        0.29351         0.2044
     -1.6717    -5.4258     3.3775     0.46577      2.1131     1.6182        0.083793       -0.27717        0.24601
     -1.8787    -6.8864     4.6112     0.46986      1.6449     1.8261         0.33217        0.61239        0.63734
     -1.4642    -4.9555     4.4037     0.39574      1.4827     1.4966         0.30582        0.31398      -0.054407
     -1.8326    -6.5654     4.6278     0.41947       1.412     1.5085        -0.27076        0.17977       -0.27838
      -1.683    -5.6667     3.9556      0.3616      1.4741     1.4841         0.34294         0.4807        0.48684
     -1.4102    -4.6974     3.9033      0.5772       2.152     1.8028         0.75263        0.54721         1.3127
      -1.997    -7.2572     4.4849     0.48455      1.6135     1.8502       -0.046927       -0.01227       0.069017
     -1.6333    -5.6807     4.5055      0.5042      1.6896     1.2901        -0.25635      -0.092765       -0.16199
     -1.7865    -6.6418     4.9029     0.53901      1.8178     1.8561        -0.75318       -0.42381       0.078105
     -1.6571    -5.3415     4.8464     0.53509      2.2918     1.4634         0.51457        0.29093        0.34053
     -1.8437    -6.8301     5.1671     0.47564      1.4484     1.6231        -0.50634       -0.16295       0.091936
     -1.5764    -5.6171     5.2149     0.54655      2.1623     1.5222       -0.091181        -0.3061        0.36674
     -1.6194    -5.6718       5.16     0.73568       3.148     1.5696         -0.2498       -0.35688       -0.51869
     -2.0423     -7.007     4.3851     0.53969      1.8081     1.4225         0.15871       0.042442        0.97916
     -1.6209     -5.782      4.671     0.34822      1.4478     1.2708        0.094624      0.0087587       -0.59203
     -2.1772    -8.5517     5.0025     0.62095      2.5888      2.497         0.26181        0.22871         1.2127
     -1.5756    -5.4193     4.3435     0.28909      1.0468     1.1726         0.59989        0.53329        0.22418
     -1.8674    -6.3265     4.4625     0.41468      1.7791     1.1808          0.4091        0.18743        0.18117
     -1.5135    -4.7431     3.4935     0.62498      2.3514     1.6625        -0.46875       -0.87994      -0.016255
     -1.6814    -5.6497     4.4325     0.40988      1.2927      1.406         0.17974        0.31256      -0.019198
     -1.8286    -6.0778     4.2404     0.42747      1.4359     1.3969         0.11728       -0.23355        0.50452
     -1.1479    -3.2937     4.2817     0.53084       1.899     1.7015         -0.4287       -0.16709        0.23311
     -1.8395    -6.6516      4.898     0.51987      1.8982     1.6799        -0.11074       -0.13916       -0.53151
     -2.2248    -8.2648     4.8085     0.42722      1.3012     1.5302        -0.44904      -0.074165      -0.085715
     -1.5216    -5.5587     4.7496     0.52172      1.9715     1.5093         0.72523        0.57579        0.21741
     -1.4779    -4.8061      3.708     0.53977      1.8222     1.4017        -0.38448       -0.20296         0.2631
     -1.2733    -4.0589     3.8793     0.42582      1.7114     1.4664         0.23223        0.67371       -0.25815
     -1.8289    -6.4921     4.5708     0.50324      1.7978     1.8319         0.43272        0.61335        0.19789
     -2.0995    -7.5722     4.7496     0.53964      2.0274     1.4433        -0.17133      -0.021983        0.35973
     -1.5661    -5.3219     4.1225     0.40318      1.3726     1.5092        -0.55664        -0.2052      -0.056155
     -1.7458    -6.0122     4.5582     0.44488      1.6451     1.9299        -0.45713       -0.19618        0.31579
     -1.8064    -6.3471     4.2939     0.42863      1.4253     1.6506        -0.45619       -0.35344       -0.67576
     -1.8548    -6.7401     4.1658     0.46546      1.6075     1.3707        -0.26418       -0.29379       -0.19422
     -1.4341    -4.8099      4.363     0.38729      1.4514     1.7047         0.12378        0.21953        0.41744
     -2.1583    -7.9329     4.5441     0.43409       1.503     1.3327        -0.16337       0.073234       -0.26706
     -1.5759    -5.3021     4.0984     0.54296      1.9047     1.6305        -0.12625        0.14948        0.53624
     -1.7086    -6.1139     4.3723     0.37165      1.3606      1.536        -0.59837       0.092956       -0.81456
     -1.6075    -5.4886     4.2432     0.47449      1.6771     1.4536         0.29067        0.40041        0.25298
     -1.5455    -4.7719     4.1478     0.43531      1.7991     1.6172        0.045166        0.25761        -0.3198
     -1.5305    -5.0686     4.2794     0.38531      1.1397     1.3622       0.0023058        0.28289      -0.087679
     -1.6463    -5.4052     4.4327     0.32569      1.2464     1.3032        0.092269        0.43845        -0.2806
     -1.6306    -5.9977     4.6182      0.3446       1.203      1.254       -0.074197      -0.051195       -0.50083
     -2.2699    -8.2749     4.3191     0.38862      1.4248     1.5143        -0.28112       -0.30008       -0.60137
     -1.3438    -4.0213     4.2285     0.48021      2.1658     1.9066        0.070594       -0.45705        0.37454
     -1.6476    -5.8062     4.2535     0.36029      1.1743     1.3494         0.68238        0.92521        0.50309
      -1.269    -3.7153     3.8048     0.63722      2.4281     1.7996         0.15557        0.12293        0.28889
     -1.8067    -6.6951     4.4422     0.40748      1.2589     1.5451         0.23326        0.12723       -0.11185
      -1.696     -5.765     4.2043     0.40946      1.3494     1.3735      -0.0058188        0.53248        0.44922
     -2.0174     -7.384     4.6645     0.53742      1.8202     1.6424         -0.2053      0.0098152       -0.11147
     -1.6793    -5.7222     4.0411     0.54247      1.8616     1.9218        -0.65136       -0.50228        -0.1463
      -2.206    -8.1569     4.2757     0.66032      2.6834     1.7794        -0.28038      -0.076781      -0.095464
     -1.6985    -6.2255     4.8765     0.49736      2.1212     1.8459         -0.7517       -0.92293        0.26525
     -1.2393    -3.4916     3.8066     0.51415      1.8234     1.6193         0.28759        0.42199        -0.2851
     -1.3944    -4.5593     4.2319     0.45646       1.413     1.3894        -0.99991       -0.61954       -0.25174
     -1.5252     -5.466      4.012     0.48472      1.8245     1.4574        -0.55313      -0.099429        0.85515
     -1.6823    -5.6313      4.317     0.38041      1.3091     1.5812        -0.38347       0.037862       -0.15164
     -1.8159    -6.6766     4.8317     0.42401       1.634      1.523        -0.17039       -0.26054        0.54539
     -1.9896    -7.4631     4.8073     0.33827      1.3762     1.2561         0.36048       -0.10392       -0.24542
     -1.8401    -6.4561     4.0372     0.43235      1.5124     1.3814         0.38464       -0.06017        0.52566
     -1.8081    -6.3806      5.059      0.7164      2.6926     1.5664        -0.20093       -0.24775        0.27459
     -1.7749    -6.4631     4.6577     0.49782      2.1106     1.6605        0.051945        0.10772        0.46059
     -1.4887    -5.0281     4.0233     0.52493      2.0768     1.5748        -0.52668       -0.29031       -0.24951
     -1.8544    -6.5149     4.1623     0.54265      1.9047     2.1248        0.027991        0.22073        0.13441
     -1.6123    -5.2039     4.4641     0.38686      1.3421      1.411        -0.54815        -0.4983        0.59528
     -1.6946    -6.2698     4.6572     0.41818      1.3721     1.6224        -0.25359        -0.1282       -0.19546
     -1.4718    -4.8157     4.0019     0.42427      1.3336      1.588        0.050212        0.26254       0.054991
     -2.0783    -7.5691     4.4765     0.36631     0.97548     1.2359        -0.45396       -0.20682       -0.20144
     -1.8115    -6.4439     4.5712     0.44247      1.8514      1.672         -0.6163       -0.72874       -0.07052
     -1.6997    -5.6067     3.8641     0.73941      2.6382     1.8863         0.04907        0.25028         0.1102
     -1.7309    -5.9908     4.3685     0.50949      1.5824     1.8081        -0.53414       -0.17556       -0.40302
     -1.8784     -6.931     4.7614     0.47536      1.8648     1.5301       -0.053788       -0.10976        0.54575
     -1.5768    -5.3911     4.0342     0.43721      1.5979     1.5773        -0.06751      -0.061984        0.30136
     -1.8619    -6.5297     4.2021     0.48674      1.5163     1.5209        -0.44095       -0.12223        0.17588
     -1.8218    -7.0173     4.5394     0.43769      1.6004     1.4586        0.060878        0.15867       -0.23035
       -1.85    -6.8202     4.4368     0.48579      2.0072     1.5461        -0.22735       -0.20627        0.28487
     -1.6908    -5.4658     4.0791     0.40063       1.309     1.4073        -0.22971       -0.20083       -0.21863
     -1.8365    -6.7327     4.6967     0.55312      2.0985     2.3498         0.53581        0.84203       0.042337
     -1.9697    -6.9173     4.5163     0.39512      1.5405     1.2696        -0.15544       0.033527       -0.14497
     -2.0965    -7.6921     4.9312     0.53682      2.0303     1.6002         0.38825        0.51896       0.054637
     -2.1285    -7.9582      4.318     0.43094      1.5684       1.63         0.61548        0.40224        0.23147
     -1.6715    -5.8473     3.9434     0.42667      1.5422     1.6723        0.057332        0.20864       0.023715
     -1.3226    -4.0675      4.045     0.38911      1.4752     1.2993        -0.59792       -0.29342        0.30674
      -1.947    -6.7404     3.8796       0.402        1.71     1.4123        -0.76565       -0.46107       -0.04511
     -1.8094    -6.6357     4.5154     0.42754      1.3471     1.3445        -0.31351        0.15718        -0.5301
      -1.218    -3.3689     3.9866     0.47882      1.6349      1.755        -0.26992       -0.16389       -0.23538
     -1.5517    -5.1015       4.15     0.35581      1.2847       1.24         0.15227       0.092701       -0.20206
     -1.7648    -6.3432     4.3689     0.46269      1.6807     1.8021       -0.049149       -0.17004      -0.061647
     -1.9101    -6.7753     4.7322     0.39816      1.6426     1.1304         0.37058        0.93734      0.0060554
     -1.7496    -5.9859     3.9846     0.46313      1.5485     1.6094         0.47745        0.54719        0.33025
      -1.785    -6.0982     3.9571     0.51991      1.8905     1.8219       0.0015416      -0.014863         1.0225
     -1.9916    -7.2923     4.6615     0.34931      1.3658     1.5234         0.10214        0.36661        0.70752
     -1.5818    -5.5345     4.3798     0.43569      1.6165     1.4737        -0.45766       -0.47052        0.30675
     -1.6216    -5.5674     4.4749     0.45205      1.6714     1.5912        -0.35667       -0.68923      0.0086305
       -1.71    -5.8505     3.8339     0.47484      1.7326     1.4046        -0.17939       -0.33094        0.21374
     -1.8124    -6.2736     4.1156      0.3685      1.2296     1.4011        -0.29545        0.20122       0.018532
     -1.7508    -6.3083     4.2383     0.37049      1.2351      1.489        -0.36301       -0.19284       0.037223
     -1.7868    -6.4534     4.5619     0.54265      2.0601     1.9558        -0.44522       -0.19898       -0.78604
     -1.5673    -5.5758     4.0936     0.57331      2.2236     1.6443         0.17886        0.16268       -0.42967
     -1.7158    -6.0352     4.4563     0.47471      1.9476     1.6563         0.51238        0.44287        0.10115
      -1.784    -6.5874      4.634     0.38009      1.4032     1.4174         0.13801         -0.119        0.70726
     -1.6548    -5.7091     4.1614     0.34177      0.9935     1.2134       -0.036152       -0.11687       -0.11732
     -1.6173    -5.6273     4.0751     0.43884      1.7166     1.3511         0.61711        0.74084        -0.3047
     -1.8281    -6.7089     3.8313     0.51447      1.9964     1.4062       -0.089569      -0.022933         0.2073
       -1.84    -6.5865     4.4001     0.40253      1.1638     1.2717        -0.43598      -0.049946       0.092703
     -1.7926    -6.2406     4.4403     0.27899      1.0342     1.2612        0.033985         1.2189        0.53928
     -1.4292    -4.6661     4.0907     0.42438      1.5389     1.4252        -0.38641       -0.17284         0.1824
     -2.0764    -7.4578     4.6057     0.46634      1.5317     1.6526        0.045088        0.28966       0.027033
     -1.8788    -6.1861     3.9183     0.53553       1.911     2.0048        -0.31184        0.25086        0.24935
     -1.7086    -5.6837     4.1015     0.52629      2.2414      2.218         0.26498      -0.020615        -0.1028
     -1.8233     -6.732     4.5864     0.39368      1.4929     1.6709         0.21561        0.20917      0.0035138
     -1.9848    -7.2674     4.6179     0.43895      1.4888     1.6698        -0.66172       -0.12279        0.24321
     -1.7996    -6.6017      4.777     0.44508      1.5316     1.3413       0.0097516       -0.26885      -0.040771
     -1.7658     -6.019     4.6818      0.4764       1.954     1.4645        -0.23375       0.041968       -0.11066
     -2.1305     -7.989      4.302     0.40529      1.3744     1.4727        -0.66223       -0.52746       -0.38637
     -2.0471    -7.4819     4.3825     0.42037      1.4271     1.7949         0.17912         0.1133       0.050904
      -2.253    -8.3052     4.7882     0.50706      2.4305     1.8413         0.55321        0.59736       -0.59302
     -1.8063    -6.2452     3.9439     0.41319       1.838     1.5674        -0.18814      -0.055609        0.34925
     -1.6417    -5.1963     4.2372     0.51598      1.6258      1.491        -0.21836        0.41575       -0.28412
     -1.4688    -4.8118     3.9484     0.40742      1.1703     1.4662        -0.16963       -0.16971      -0.019648
     -1.4296    -4.6425     3.9339     0.39069       1.505     1.4459         0.60257        0.55757        -0.2976
      -1.819    -6.1581     4.6356     0.48085      1.7066     1.5707        -0.41614       -0.71099        0.59175
     -1.8376    -6.4892     4.7058     0.42233      1.7263     1.6942         0.33668        0.47225        0.29883
      -1.836    -6.3914     4.1266     0.44868      1.5413     1.6469        0.080001        0.25318        0.10855
