dataset_id,T,parameter_type,shock,value,exitflag
354,200,stderr,eta_z,0.763084620413208,2
354,200,stderr,eta_r,0.275938944671327,2
355,200,stderr,eta_a,2.56152520787772,2
355,200,stderr,eta_e,0.0207162095195822,2
355,200,stderr,eta_z,0.763079056035313,2
355,200,stderr,eta_r,0.282162427253954,2
356,200,stderr,eta_a,2.54067845164816,2
356,200,stderr,eta_e,0.0213499322856237,2
356,200,stderr,eta_z,0.783977479086139,2
356,200,stderr,eta_r,0.285767757198947,2
357,200,stderr,eta_a,2.49320615512487,2
357,200,stderr,eta_e,0.0217453316583768,2
357,200,stderr,eta_z,0.812467541722092,2
357,200,stderr,eta_r,0.283536010547795,2
358,200,stderr,eta_a,2.48858219228534,2
358,200,stderr,eta_e,0.0197891122918358,2
358,200,stderr,eta_z,0.817948491305886,2
358,200,stderr,eta_r,0.285471950141227,2
359,200,stderr,eta_a,2.47924903742697,2
359,200,stderr,eta_e,0.0188102635352163,2
359,200,stderr,eta_z,0.815145055778393,2
359,200,stderr,eta_r,0.290457532717283,2
360,200,stderr,eta_a,2.59849907292019,2
360,200,stderr,eta_e,0.0205752052476529,2
360,200,stderr,eta_z,0.809030113301234,2
360,200,stderr,eta_r,0.287675327932429,2
361,200,stderr,eta_a,2.48749190313194,2
361,200,stderr,eta_e,0.0205044340090703,2
361,200,stderr,eta_z,0.808273928749615,2
361,200,stderr,eta_r,0.294135807890766,2
362,200,stderr,eta_a,2.41228439225903,2
362,200,stderr,eta_e,0.0223735046600646,2
362,200,stderr,eta_z,0.782535750739387,2
362,200,stderr,eta_r,0.282097930956134,2
363,200,stderr,eta_a,2.48503033057659,2
363,200,stderr,eta_e,0.021911514795985,2
363,200,stderr,eta_z,0.790349441716596,2
363,200,stderr,eta_r,0.285934087426579,2
364,200,stderr,eta_a,2.5304659472466,2
364,200,stderr,eta_e,0.0202256350437536,2
364,200,stderr,eta_z,0.806243151088699,2
364,200,stderr,eta_r,0.284364116901419,2
365,200,stderr,eta_a,2.55303100529589,2
365,200,stderr,eta_e,0.0199196397562368,2
365,200,stderr,eta_z,0.792657572098068,2
365,200,stderr,eta_r,0.284842855649524,2
366,200,stderr,eta_a,2.44256646462643,2
366,200,stderr,eta_e,0.0197299629908787,2
366,200,stderr,eta_z,0.813548931012331,2
366,200,stderr,eta_r,0.289173508949201,2
367,200,stderr,eta_a,2.48019088699798,2
367,200,stderr,eta_e,0.0212515391692259,2
367,200,stderr,eta_z,0.781214574014492,2
367,200,stderr,eta_r,0.287404732433339,2
368,200,stderr,eta_a,2.57951778510951,2
368,200,stderr,eta_e,0.0193247355606259,2
368,200,stderr,eta_z,0.821781189463737,2
368,200,stderr,eta_r,0.266886816602452,2
369,200,stderr,eta_a,2.48717090470993,2
369,200,stderr,eta_e,0.0208097092984072,2
369,200,stderr,eta_z,0.796390397945191,2
369,200,stderr,eta_r,0.28290604391229,2
370,200,stderr,eta_a,2.50471104961701,2
370,200,stderr,eta_e,0.0217002932293946,2
370,200,stderr,eta_z,0.790457536594325,2
370,200,stderr,eta_r,0.280734725122562,2
371,200,stderr,eta_a,2.5021510550997,2
371,200,stderr,eta_e,0.022835344208489,2
371,200,stderr,eta_z,0.72098330835285,2
371,200,stderr,eta_r,0.290905154247353,2
372,200,stderr,eta_a,2.491523177787,2
372,200,stderr,eta_e,0.0217423260990694,2
372,200,stderr,eta_z,0.772554468220107,2
372,200,stderr,eta_r,0.281054180670752,2
373,200,stderr,eta_a,2.4642548395934,2
373,200,stderr,eta_e,0.0209749728132326,2
373,200,stderr,eta_z,0.818927088766899,2
373,200,stderr,eta_r,0.287954302514158,2
374,200,stderr,eta_a,2.50003821485631,2
374,200,stderr,eta_e,0.0198939881054297,2
374,200,stderr,eta_z,0.808432913314897,2
374,200,stderr,eta_r,0.289614278762769,2
375,200,stderr,eta_a,2.44836629115137,2
375,200,stderr,eta_e,0.0230658226117679,2
375,200,stderr,eta_z,0.763169896760548,2
375,200,stderr,eta_r,0.284712958783824,2
376,200,stderr,eta_a,2.53643931051398,2
376,200,stderr,eta_e,0.020380691135586,2
376,200,stderr,eta_z,0.76781460348706,2
376,200,stderr,eta_r,0.291388171225608,2
377,200,stderr,eta_a,2.46047542705359,2
377,200,stderr,eta_e,0.0218341845213936,2
377,200,stderr,eta_z,0.787854694445501,2
377,200,stderr,eta_r,0.268793597081438,2
378,200,stderr,eta_a,2.50967573580793,2
378,200,stderr,eta_e,0.0211384787744827,2
378,200,stderr,eta_z,0.815804659402965,2
378,200,stderr,eta_r,0.271324973232254,2
379,200,stderr,eta_a,2.5067069919605,2
379,200,stderr,eta_e,0.020386246734587,2
379,200,stderr,eta_z,0.803165483030497,2
379,200,stderr,eta_r,0.276563057350723,2
380,200,stderr,eta_a,2.5564768942632,2
380,200,stderr,eta_e,0.0196029540310877,2
380,200,stderr,eta_z,0.80601823983488,2
380,200,stderr,eta_r,0.284681239777328,2
381,200,stderr,eta_a,2.51886899878525,2
381,200,stderr,eta_e,0.0198210237472866,2
381,200,stderr,eta_z,0.791966829971926,2
381,200,stderr,eta_r,0.285203665067772,2
382,200,stderr,eta_a,2.52264600010636,2
382,200,stderr,eta_e,0.0187921432685447,2
382,200,stderr,eta_z,0.81515376754178,2
382,200,stderr,eta_r,0.292919667689708,2
383,200,stderr,eta_a,2.55546749290253,2
383,200,stderr,eta_e,0.0214953754958639,2
383,200,stderr,eta_z,0.7944194492646,2
383,200,stderr,eta_r,0.287329728131346,2
384,200,stderr,eta_a,2.55625663010531,2
384,200,stderr,eta_e,0.0212691610086246,2
384,200,stderr,eta_z,0.787397672344779,2
384,200,stderr,eta_r,0.280040090598249,2
385,200,stderr,eta_a,2.549956536805,2
385,200,stderr,eta_e,0.0206468169528991,2
385,200,stderr,eta_z,0.786684561348018,2
385,200,stderr,eta_r,0.273731819951014,2
386,200,stderr,eta_a,2.49368325539832,2
386,200,stderr,eta_e,0.0214537234972126,2
386,200,stderr,eta_z,0.808860706208,2
386,200,stderr,eta_r,0.291698269628787,2
387,200,stderr,eta_a,2.55790568915323,2
387,200,stderr,eta_e,0.0218762872313797,2
387,200,stderr,eta_z,0.761576973565654,2
387,200,stderr,eta_r,0.285846255220276,2
388,200,stderr,eta_a,2.54200685096428,2
388,200,stderr,eta_e,0.021198599008527,2
388,200,stderr,eta_z,0.804980807441789,2
388,200,stderr,eta_r,0.281374372869154,2
389,200,stderr,eta_a,2.51832957337111,2
389,200,stderr,eta_e,0.0219202095932882,2
389,200,stderr,eta_z,0.790167893906701,2
389,200,stderr,eta_r,0.285048251793387,2
390,200,stderr,eta_a,2.64406144571554,2
390,200,stderr,eta_e,0.0200180730309053,2
390,200,stderr,eta_z,0.783864355156052,2
390,200,stderr,eta_r,0.281262303156608,2
391,200,stderr,eta_a,2.53529377528112,2
391,200,stderr,eta_e,0.021216705763062,2
391,200,stderr,eta_z,0.790585129177117,2
391,200,stderr,eta_r,0.279066432539918,2
392,200,stderr,eta_a,2.50874389545053,2
392,200,stderr,eta_e,0.020067053903277,2
392,200,stderr,eta_z,0.828726686262399,2
392,200,stderr,eta_r,0.289469526070209,2
393,200,stderr,eta_a,2.49558334794181,2
393,200,stderr,eta_e,0.0214337287692404,2
393,200,stderr,eta_z,0.783913968878697,2
393,200,stderr,eta_r,0.287365248505507,2
394,200,stderr,eta_a,2.42179262978687,2
394,200,stderr,eta_e,0.0201183974196795,2
394,200,stderr,eta_z,0.811228402232114,2
394,200,stderr,eta_r,0.284384214055681,2
395,200,stderr,eta_a,2.52494230473444,2
395,200,stderr,eta_e,0.0211201582699005,2
395,200,stderr,eta_z,0.797366887460103,2
395,200,stderr,eta_r,0.273053160409003,2
396,200,stderr,eta_a,2.54284350861574,2
396,200,stderr,eta_e,0.0203549464651998,2
396,200,stderr,eta_z,0.765692693807819,2
396,200,stderr,eta_r,0.293033618446321,2
397,200,stderr,eta_a,2.48846558109641,2
397,200,stderr,eta_e,0.0214983610593552,2
397,200,stderr,eta_z,0.792611149792087,2
397,200,stderr,eta_r,0.286359579486086,2
398,200,stderr,eta_a,2.53013809399476,2
398,200,stderr,eta_e,0.0225422427712677,2
398,200,stderr,eta_z,0.761781950975915,2
398,200,stderr,eta_r,0.281396419976567,2
399,200,stderr,eta_a,2.43664743375794,2
399,200,stderr,eta_e,0.0220423942997279,2
399,200,stderr,eta_z,0.765487829560722,2
399,200,stderr,eta_r,0.282800650952234,2
400,200,stderr,eta_a,2.43822805788138,2
400,200,stderr,eta_e,0.0221978694479222,2
400,200,stderr,eta_z,0.795936227169943,2
400,200,stderr,eta_r,0.290595446261235,2
401,200,stderr,eta_a,2.51814875595958,2
401,200,stderr,eta_e,0.0198270202984047,2
401,200,stderr,eta_z,0.809702870253486,2
401,200,stderr,eta_r,0.282261713799225,2
402,200,stderr,eta_a,2.52089212111358,2
402,200,stderr,eta_e,0.020435116797797,2
402,200,stderr,eta_z,0.777997955186796,2
402,200,stderr,eta_r,0.288834700297697,2
403,200,stderr,eta_a,2.55098084273241,2
403,200,stderr,eta_e,0.0204082230380018,2
403,200,stderr,eta_z,0.819237710784078,2
403,200,stderr,eta_r,0.282698249514227,2
404,200,stderr,eta_a,2.54742693895618,2
404,200,stderr,eta_e,0.0218204798110557,2
404,200,stderr,eta_z,0.760860635731673,2
404,200,stderr,eta_r,0.281545515247936,2
405,200,stderr,eta_a,2.49797860915552,2
405,200,stderr,eta_e,0.0207602272698986,2
405,200,stderr,eta_z,0.769868991069573,2
405,200,stderr,eta_r,0.282312012625825,2
406,200,stderr,eta_a,2.58842129699024,2
406,200,stderr,eta_e,0.0207127082509095,2
406,200,stderr,eta_z,0.78886818062236,2
406,200,stderr,eta_r,0.280262477258124,2
407,200,stderr,eta_a,2.57477080728767,2
407,200,stderr,eta_e,0.0206574677815071,2
407,200,stderr,eta_z,0.775630653605061,2
407,200,stderr,eta_r,0.284702007983262,2
408,200,stderr,eta_a,2.584541301209,2
408,200,stderr,eta_e,0.0189220429893284,2
408,200,stderr,eta_z,0.840869553721473,2
408,200,stderr,eta_r,0.279317322720859,2
409,200,stderr,eta_a,2.53330233896999,2
409,200,stderr,eta_e,0.0196623792049455,2
409,200,stderr,eta_z,0.84694730623124,2
409,200,stderr,eta_r,0.28748898694772,2
410,200,stderr,eta_a,2.48883919417488,2
410,200,stderr,eta_e,0.0215613567158096,2
410,200,stderr,eta_z,0.795392461962076,2
410,200,stderr,eta_r,0.286801765347701,2
411,200,stderr,eta_a,2.47920991819902,2
411,200,stderr,eta_e,0.0202301725969694,2
411,200,stderr,eta_z,0.817026221573323,2
411,200,stderr,eta_r,0.284319717677811,2
412,200,stderr,eta_a,2.53301516759565,2
412,200,stderr,eta_e,0.021140936118786,2
412,200,stderr,eta_z,0.777500743394498,2
412,200,stderr,eta_r,0.285162692443152,2
413,200,stderr,eta_a,2.54556825265441,2
413,200,stderr,eta_e,0.0205234514346137,2
413,200,stderr,eta_z,0.828139461098142,2
413,200,stderr,eta_r,0.286839414651416,2
414,200,stderr,eta_a,2.56512716294352,2
414,200,stderr,eta_e,0.0210513943560462,2
414,200,stderr,eta_z,0.758067473155864,2
414,200,stderr,eta_r,0.291913892847811,2
415,200,stderr,eta_a,2.60934493978233,2
415,200,stderr,eta_e,0.0189093458430417,2
415,200,stderr,eta_z,0.821381070458172,2
415,200,stderr,eta_r,0.278002391391089,2
416,200,stderr,eta_a,2.51549161663344,2
416,200,stderr,eta_e,0.02080631697538,2
416,200,stderr,eta_z,0.764842103219961,2
416,200,stderr,eta_r,0.286405383939177,2
417,200,stderr,eta_a,2.50733471360117,2
417,200,stderr,eta_e,0.0212405271480907,2
417,200,stderr,eta_z,0.784297270648841,2
417,200,stderr,eta_r,0.287687187173712,2
418,200,stderr,eta_a,2.52803424685998,2
418,200,stderr,eta_e,0.0207480214298357,2
418,200,stderr,eta_z,0.808588176527618,2
418,200,stderr,eta_r,0.282163023474368,2
419,200,stderr,eta_a,2.56767124298057,2
419,200,stderr,eta_e,0.0199919849636734,2
419,200,stderr,eta_z,0.797266899769588,2
419,200,stderr,eta_r,0.287227193479037,2
420,200,stderr,eta_a,2.51339224102295,2
420,200,stderr,eta_e,0.0215767092917476,2
420,200,stderr,eta_z,0.789409642771549,2
420,200,stderr,eta_r,0.280891620664238,2
421,200,stderr,eta_a,2.49206578689675,2
421,200,stderr,eta_e,0.0230808468445412,2
421,200,stderr,eta_z,0.782332494045666,2
421,200,stderr,eta_r,0.285926957014603,2
422,200,stderr,eta_a,2.52560987351511,2
422,200,stderr,eta_e,0.0201676975551315,2
422,200,stderr,eta_z,0.792952066743734,2
422,200,stderr,eta_r,0.283698886947691,2
423,200,stderr,eta_a,2.39635232652751,2
423,200,stderr,eta_e,0.0217403312649555,2
423,200,stderr,eta_z,0.780150770885018,2
423,200,stderr,eta_r,0.288776945515888,2
424,200,stderr,eta_a,2.55376003415924,2
424,200,stderr,eta_e,0.0213579851971887,2
424,200,stderr,eta_z,0.791171210575481,2
424,200,stderr,eta_r,0.28432236169164,2
425,200,stderr,eta_a,2.56690571562417,2
425,200,stderr,eta_e,0.0209750233698441,2
425,200,stderr,eta_z,0.77031871904537,2
425,200,stderr,eta_r,0.287357840448144,2
426,200,stderr,eta_a,2.50085011168062,2
426,200,stderr,eta_e,0.0211440115773539,2
426,200,stderr,eta_z,0.80460396536088,2
426,200,stderr,eta_r,0.287257723404316,2
427,200,stderr,eta_a,2.46478075278686,2
427,200,stderr,eta_e,0.0201681029927582,2
427,200,stderr,eta_z,0.79478483018995,2
427,200,stderr,eta_r,0.280645681471536,2
428,200,stderr,eta_a,2.56181343081301,2
428,200,stderr,eta_e,0.0194316280956145,2
428,200,stderr,eta_z,0.814626484960824,2
428,200,stderr,eta_r,0.29215985670186,2
429,200,stderr,eta_a,2.52831762641805,2
429,200,stderr,eta_e,0.0200118359820676,2
429,200,stderr,eta_z,0.794443417547424,2
429,200,stderr,eta_r,0.288925504650008,2
430,200,stderr,eta_a,2.56829141401149,2
430,200,stderr,eta_e,0.0197407606293355,2
430,200,stderr,eta_z,0.793786233857098,2
430,200,stderr,eta_r,0.279684634266282,2
431,200,stderr,eta_a,2.45568382090009,2
431,200,stderr,eta_e,0.021292845496177,2
431,200,stderr,eta_z,0.814287407401194,2
431,200,stderr,eta_r,0.290852943695082,2
432,200,stderr,eta_a,2.48495356897359,2
432,200,stderr,eta_e,0.0215195530530596,2
432,200,stderr,eta_z,0.772956230029384,2
432,200,stderr,eta_r,0.287078304682539,2
433,200,stderr,eta_a,2.54131403186067,2
433,200,stderr,eta_e,0.0200177662696653,2
433,200,stderr,eta_z,0.790984215480115,2
433,200,stderr,eta_r,0.300412859713578,2
434,200,stderr,eta_a,2.49475244363805,2
434,200,stderr,eta_e,0.0218824543001163,2
434,200,stderr,eta_z,0.771431189485193,2
434,200,stderr,eta_r,0.285718317051544,2
435,200,stderr,eta_a,2.47833695269347,2
435,200,stderr,eta_e,0.0203826872686116,2
435,200,stderr,eta_z,0.79571995980388,2
435,200,stderr,eta_r,0.285760957757153,2
436,200,stderr,eta_a,2.55295895004759,2
436,200,stderr,eta_e,0.0201124793720307,2
436,200,stderr,eta_z,0.808009588879401,2
436,200,stderr,eta_r,0.278747344783472,2
437,200,stderr,eta_a,2.57168720557809,2
437,200,stderr,eta_e,0.0210665109403851,2
437,200,stderr,eta_z,0.753925939638626,2
437,200,stderr,eta_r,0.289130160664379,2
438,200,stderr,eta_a,2.45443362351075,2
438,200,stderr,eta_e,0.0205022028302338,2
438,200,stderr,eta_z,0.797439204436329,2
438,200,stderr,eta_r,0.286218952033817,2
439,200,stderr,eta_a,2.53965490301502,2
439,200,stderr,eta_e,0.0207582365543993,2
439,200,stderr,eta_z,0.7785707316589,2
439,200,stderr,eta_r,0.283955065484577,2
440,200,stderr,eta_a,2.60878725085153,2
440,200,stderr,eta_e,0.0179268505927768,2
440,200,stderr,eta_z,0.817582027767471,2
440,200,stderr,eta_r,0.284542761368915,2
441,200,stderr,eta_a,2.50612147510433,2
441,200,stderr,eta_e,0.0197890951914242,2
441,200,stderr,eta_z,0.84725136781488,2
441,200,stderr,eta_r,0.28027187973717,2
442,200,stderr,eta_a,2.49161767981389,2
442,200,stderr,eta_e,0.020929706194244,2
442,200,stderr,eta_z,0.807644786909882,2
442,200,stderr,eta_r,0.282960329742553,2
443,200,stderr,eta_a,2.58157415526082,2
443,200,stderr,eta_e,0.0196432181983646,2
443,200,stderr,eta_z,0.800431567802373,2
443,200,stderr,eta_r,0.293039769418039,2
444,200,stderr,eta_a,2.53364438510056,2
444,200,stderr,eta_e,0.0189698193964488,2
444,200,stderr,eta_z,0.835926054094892,2
444,200,stderr,eta_r,0.28504630010261,2
445,200,stderr,eta_a,2.48561254589124,2
445,200,stderr,eta_e,0.0215066186444889,2
445,200,stderr,eta_z,0.808844907000965,2
445,200,stderr,eta_r,0.285400897913887,2
446,200,stderr,eta_a,2.49904566236825,2
446,200,stderr,eta_e,0.0214122545129054,2
446,200,stderr,eta_z,0.829931475286934,2
446,200,stderr,eta_r,0.283759750349949,2
447,200,stderr,eta_a,2.53549077744321,2
447,200,stderr,eta_e,0.0211270734959431,2
447,200,stderr,eta_z,0.81896967400324,2
447,200,stderr,eta_r,0.281077622211393,2
448,200,stderr,eta_a,2.50557624814016,2
448,200,stderr,eta_e,0.0233148614082294,2
448,200,stderr,eta_z,0.75890569607156,2
448,200,stderr,eta_r,0.276254028073609,2
449,200,stderr,eta_a,2.50000111529623,2
449,200,stderr,eta_e,0.021812694001009,2
449,200,stderr,eta_z,0.764410531618694,2
449,200,stderr,eta_r,0.291870785529887,2
450,200,stderr,eta_a,2.41787999963001,2
450,200,stderr,eta_e,0.0227560126686597,2
450,200,stderr,eta_z,0.779402860945703,2
450,200,stderr,eta_r,0.290753186680999,2
451,200,stderr,eta_a,2.51648787035854,2
451,200,stderr,eta_e,0.0231797800450192,2
451,200,stderr,eta_z,0.757293138967113,2
451,200,stderr,eta_r,0.283568134931698,2
452,200,stderr,eta_a,2.46360624930332,2
452,200,stderr,eta_e,0.0219481677812351,2
452,200,stderr,eta_z,0.758837013394223,2
452,200,stderr,eta_r,0.284044550491987,2
453,200,stderr,eta_a,2.50403744256938,2
453,200,stderr,eta_e,0.0206518981574663,2
453,200,stderr,eta_z,0.835827857994272,2
453,200,stderr,eta_r,0.281294744721631,2
454,200,stderr,eta_a,2.54963431831386,2
454,200,stderr,eta_e,0.022321680339961,2
454,200,stderr,eta_z,0.758243161913158,2
454,200,stderr,eta_r,0.295443509210693,2
455,200,stderr,eta_a,2.52209356621823,2
455,200,stderr,eta_e,0.0224485532193327,2
455,200,stderr,eta_z,0.770213977056573,2
455,200,stderr,eta_r,0.278016427203623,2
456,200,stderr,eta_a,2.54874542947173,2
456,200,stderr,eta_e,0.0200913969126523,2
456,200,stderr,eta_z,0.775374451892913,2
456,200,stderr,eta_r,0.28304185622657,2
457,200,stderr,eta_a,2.46852301852379,2
457,200,stderr,eta_e,0.0220589234529287,2
457,200,stderr,eta_z,0.768177573214921,2
457,200,stderr,eta_r,0.29598963715306,2
458,200,stderr,eta_a,2.53035239059715,2
458,200,stderr,eta_e,0.0216984224599328,2
458,200,stderr,eta_z,0.788391246083846,2
458,200,stderr,eta_r,0.277784714199945,2
459,200,stderr,eta_a,2.55905074372311,2
459,200,stderr,eta_e,0.0206414997245774,2
459,200,stderr,eta_z,0.797581939902039,2
459,200,stderr,eta_r,0.281690688555578,2
460,200,stderr,eta_a,2.56281051032727,2
460,200,stderr,eta_e,0.0207756140984669,2
460,200,stderr,eta_z,0.77076172855825,2
460,200,stderr,eta_r,0.291752790405007,2
461,200,stderr,eta_a,2.4831577379539,2
461,200,stderr,eta_e,0.0211853056818052,2
461,200,stderr,eta_z,0.80270027732986,2
461,200,stderr,eta_r,0.295223597184965,2
462,200,stderr,eta_a,2.51712274051257,2
462,200,stderr,eta_e,0.0201209047799872,2
462,200,stderr,eta_z,0.779249697960721,2
462,200,stderr,eta_r,0.277676768651582,2
463,200,stderr,eta_a,2.44500571895122,2
463,200,stderr,eta_e,0.0220371794061227,2
463,200,stderr,eta_z,0.801756717481951,2
463,200,stderr,eta_r,0.288535499101777,2
464,200,stderr,eta_a,2.56995641050698,2
464,200,stderr,eta_e,0.0228509208943144,2
464,200,stderr,eta_z,0.730663418138812,2
464,200,stderr,eta_r,0.269109743653397,2
465,200,stderr,eta_a,2.4861017158886,2
465,200,stderr,eta_e,0.0226267035262587,2
465,200,stderr,eta_z,0.775232298871768,2
465,200,stderr,eta_r,0.269393909919368,2
466,200,stderr,eta_a,2.51221187179681,2
466,200,stderr,eta_e,0.0200327740385481,2
466,200,stderr,eta_z,0.8014130522779,2
466,200,stderr,eta_r,0.287514663502899,2
467,200,stderr,eta_a,2.54282016748913,2
467,200,stderr,eta_e,0.0224351070437613,2
467,200,stderr,eta_z,0.777806002639665,2
467,200,stderr,eta_r,0.283049331338971,2
468,200,stderr,eta_a,2.59214894823631,2
468,200,stderr,eta_e,0.022218365117256,2
468,200,stderr,eta_z,0.797557889299415,2
468,200,stderr,eta_r,0.283648184300127,2
469,200,stderr,eta_a,2.52674130219302,2
469,200,stderr,eta_e,0.0210424034702744,2
469,200,stderr,eta_z,0.789409638114495,2
469,200,stderr,eta_r,0.273205686848285,2
470,200,stderr,eta_a,2.51367706974863,2
470,200,stderr,eta_e,0.0215887426696943,2
470,200,stderr,eta_z,0.785893891051989,2
470,200,stderr,eta_r,0.286718756478568,2
471,200,stderr,eta_a,2.49533792690305,2
471,200,stderr,eta_e,0.0193992094055725,2
471,200,stderr,eta_z,0.816131175951604,2
471,200,stderr,eta_r,0.287841417600472,2
472,200,stderr,eta_a,2.39508939435208,2
472,200,stderr,eta_e,0.0226572432510251,2
472,200,stderr,eta_z,0.784082968917916,2
472,200,stderr,eta_r,0.284386473255672,2
473,200,stderr,eta_a,2.51297439040842,2
473,200,stderr,eta_e,0.0224565900184152,2
473,200,stderr,eta_z,0.767842929086967,2
473,200,stderr,eta_r,0.280908377924694,2
474,200,stderr,eta_a,2.54527117632433,2
474,200,stderr,eta_e,0.0202534612882286,2
474,200,stderr,eta_z,0.823024747548801,2
474,200,stderr,eta_r,0.289521893449301,2
475,200,stderr,eta_a,2.55921134128702,2
475,200,stderr,eta_e,0.020377305718577,2
475,200,stderr,eta_z,0.785809179977172,2
475,200,stderr,eta_r,0.287946242458301,2
476,200,stderr,eta_a,2.54747700645636,2
476,200,stderr,eta_e,0.0209869927297574,2
476,200,stderr,eta_z,0.769032953434753,2
476,200,stderr,eta_r,0.304119952559094,2
477,200,stderr,eta_a,2.45765421912883,2
477,200,stderr,eta_e,0.0224750926726249,2
477,200,stderr,eta_z,0.779564367972384,2
477,200,stderr,eta_r,0.2812207417797,2
478,200,stderr,eta_a,2.52452871656684,2
478,200,stderr,eta_e,0.0202858706481476,2
478,200,stderr,eta_z,0.795480525757449,2
478,200,stderr,eta_r,0.280153938341597,2
479,200,stderr,eta_a,2.58202672858642,2
479,200,stderr,eta_e,0.0205779710325332,2
479,200,stderr,eta_z,0.772514065876243,2
479,200,stderr,eta_r,0.278333943161085,2
480,200,stderr,eta_a,2.53467274722217,2
480,200,stderr,eta_e,0.02248508277461,2
480,200,stderr,eta_z,0.779418319799601,2
480,200,stderr,eta_r,0.277285921230092,2
481,200,stderr,eta_a,2.59599181644619,2
481,200,stderr,eta_e,0.021134305848565,2
481,200,stderr,eta_z,0.782110417884469,2
481,200,stderr,eta_r,0.275023494052297,2
482,200,stderr,eta_a,2.56244292486015,2
482,200,stderr,eta_e,0.0219784560458738,2
482,200,stderr,eta_z,0.726568226831844,2
482,200,stderr,eta_r,0.284147924928749,2
483,200,stderr,eta_a,2.51509643145344,2
483,200,stderr,eta_e,0.0215710298116028,2
483,200,stderr,eta_z,0.761112611569492,2
483,200,stderr,eta_r,0.28744866247344,2
484,200,stderr,eta_a,2.50593657600387,2
484,200,stderr,eta_e,0.0211806805708293,2
484,200,stderr,eta_z,0.764806571149714,2
484,200,stderr,eta_r,0.280864329329355,2
485,200,stderr,eta_a,2.50579691102064,2
485,200,stderr,eta_e,0.0220930460534888,2
485,200,stderr,eta_z,0.768732501402367,2
485,200,stderr,eta_r,0.277583439951712,2
486,200,stderr,eta_a,2.6193588357454,2
486,200,stderr,eta_e,0.0189780186476334,2
486,200,stderr,eta_z,0.794231710208687,2
486,200,stderr,eta_r,0.286053712734413,2
487,200,stderr,eta_a,2.54552246123974,2
487,200,stderr,eta_e,0.0221642952841767,2
487,200,stderr,eta_z,0.771740457899011,2
487,200,stderr,eta_r,0.289059319939242,2
488,200,stderr,eta_a,2.52324773666401,2
488,200,stderr,eta_e,0.0220076533636849,2
488,200,stderr,eta_z,0.767264683048076,2
488,200,stderr,eta_r,0.280538561419607,2
489,200,stderr,eta_a,2.53626218004329,2
489,200,stderr,eta_e,0.0213607109143051,2
489,200,stderr,eta_z,0.778252866979362,2
489,200,stderr,eta_r,0.290085760574107,2
490,200,stderr,eta_a,2.5618646401616,2
490,200,stderr,eta_e,0.0201635994716217,2
490,200,stderr,eta_z,0.79029534428216,2
490,200,stderr,eta_r,0.2911644660309,2
491,200,stderr,eta_a,2.46350201848865,2
491,200,stderr,eta_e,0.0214017200031111,2
491,200,stderr,eta_z,0.781647265963407,2
491,200,stderr,eta_r,0.288511007680964,2
492,200,stderr,eta_a,2.52596791850727,2
492,200,stderr,eta_e,0.0198703540564803,2
492,200,stderr,eta_z,0.781907210615558,2
492,200,stderr,eta_r,0.290004588378583,2
493,200,stderr,eta_a,2.51419171011517,2
493,200,stderr,eta_e,0.020229767053358,2
493,200,stderr,eta_z,0.791249427001808,2
493,200,stderr,eta_r,0.274580564219029,2
494,200,stderr,eta_a,2.4817468051878,2
494,200,stderr,eta_e,0.0205574158597142,2
494,200,stderr,eta_z,0.83183342405833,2
494,200,stderr,eta_r,0.27779672574526,2
495,200,stderr,eta_a,2.52855335623877,2
495,200,stderr,eta_e,0.0209538214001723,2
495,200,stderr,eta_z,0.815060876133303,2
495,200,stderr,eta_r,0.285044920549231,2
496,200,stderr,eta_a,2.56137245120218,2
496,200,stderr,eta_e,0.0215977859450966,2
496,200,stderr,eta_z,0.776264576160872,2
496,200,stderr,eta_r,0.29284954111938,2
497,200,stderr,eta_a,2.56541872895207,2
497,200,stderr,eta_e,0.0212266099526684,2
497,200,stderr,eta_z,0.7844788379212,2
497,200,stderr,eta_r,0.283814050056344,2
498,200,stderr,eta_a,2.52742273186362,2
498,200,stderr,eta_e,0.0216550023539908,2
498,200,stderr,eta_z,0.781686859606987,2
498,200,stderr,eta_r,0.287080822812423,2
499,200,stderr,eta_a,2.57373434148607,2
499,200,stderr,eta_e,0.021965568464322,2
499,200,stderr,eta_z,0.772721277777688,2
499,200,stderr,eta_r,0.282353890900101,2
500,200,stderr,eta_a,2.59926800844786,2
500,200,stderr,eta_e,0.0200522840097434,2
500,200,stderr,eta_z,0.83651219323621,2
500,200,stderr,eta_r,0.282717947648914,2
501,200,stderr,eta_a,2.53283621780381,2
501,200,stderr,eta_e,0.0187672563875472,2
501,200,stderr,eta_z,0.823747038600745,2
501,200,stderr,eta_r,0.285987767389725,2
502,200,stderr,eta_a,2.47252620256254,2
502,200,stderr,eta_e,0.0212428087446937,2
502,200,stderr,eta_z,0.804734618985611,2
502,200,stderr,eta_r,0.284538477297079,2
503,200,stderr,eta_a,2.52255183625356,2
503,200,stderr,eta_e,0.0189212265098191,2
503,200,stderr,eta_z,0.829827467118586,2
503,200,stderr,eta_r,0.290547483530174,2
504,200,stderr,eta_a,2.51099075168469,2
504,200,stderr,eta_e,0.0206558262917404,2
504,200,stderr,eta_z,0.808273801740341,2
504,200,stderr,eta_r,0.289236687718105,2
